Q: http://ssd.jpl.nasa.gov/sbdb_query.cgi#x, alle Asteroiden aus dem Main-belt  mit Durchmesser größer 10 km 
name,diameter,e,a,orbital_period_in_years,albedo,period_of_rot_in_h,GM
"   955 Alstede (1921 JV)",17.33,.2876461213842426,2.597114477176223,4.18547586510993,0.2135,5.19,
"   957 Camelia (1921 JX)",73.73,.08207240514459241,2.920187813138567,4.99027384532101,0.0429,150.,
"   959 Arne (1921 KF)",57.42,.2201762424929885,3.17771694446977,5.66475350629329,0.0446,123.7,
"   961 Gunnie (1921 KM)",37.82,.0912100101756587,2.695239000083216,4.42490677843741,0.0373,,
"   965 Angelica (1921 KT)",53.63,.2828932378792726,3.15382786393108,5.60099494879089,0.0739,17.772,
"   966 Muschi (1921 KU)",23.43,.1317222611437484,2.717267698050406,4.47926587316304,0.3497,5.355,
"   967 Helionape (1921 KV)",11.97,.16807053755436,2.225713705695303,3.32056627317116,0.1782,3.234,
"   968 Petunia (1921 KW)",27.77,.1376324214435181,2.864637963078885,4.84856047471884,0.1803,61.280,
"   969 Leocadia (1921 KZ)",19.51,.2055386311266385,2.46274123527347,3.86488321543123,0.0435,6.87,
"   971 Alsatia (1921 LF)",63.75,.1603556484972671,2.641099164596723,4.29225251756186,0.0415,9.614,
"   972 Cohnia (1922 LK)",75.65,.2348737376256482,3.056802737298675,5.34452758100973,0.0489,18.472,
"   974 Lioba (1922 LS)",18.39,.1115671142534119,2.533010632202082,4.0314726826253,0.3965,38.7,
"   975 Perseverantia (1922 LT)",26.49,.03081411765714609,2.833167473067399,4.76888196103124,0.1726,7.267,
"   977 Philippa (1922 LV)",65.67,.02711740146645454,3.116133669922614,5.50088189496834,0.0555,15.405,
"   978 Aidamina (1922 LY)",78.73,.2341769962889743,3.197864993673647,5.71871415988397,0.0365,10.099,
"   979 Ilsewa (1922 MC)",36.82,.1367917717079367,3.158969798219909,5.61469814602006,0.1567,42.61,
"   980 Anacostia (1921 W19)",86.19,.2027771806029963,2.739704879884895,4.53485992796061,0.1723,20.117,
"   981 Martina (1917 S92)",28.87,.2037273728271536,3.094699117331258,5.44422228387108,0.1254,11.267,
"   982 Franklina (1922 MD)",32.5,.2343560569039043,3.06622538747429,5.36925852054341,0.1838,16.,
"   983 Gunila (1922 ME)",73.87,.09324391375518386,3.161275567546587,5.62084661927206,0.0477,8.37,
"   984 Gretia (1922 MH)",31.91,.1974903649253072,2.803297108865606,4.693662907523,0.4239,5.778,
"   986 Amelia (1922 MQ)",50.94,.2021005115185907,3.13393833373202,5.54809478706711,0.1183,9.52,
"   987 Wallia (1922 MR)",43.67,.2353375145788251,3.139866809617269,5.56384523893815,0.1765,10.0813,
"   988 Appella (1922 MT)",25.91,.2356489112278864,3.141857126687831,5.56913634116971,0.0871,120.,
"   989 Schwassmannia (1922 MW)",12.86,.2509616901581957,2.658665611718699,4.33514651234304,0.2035,107.85,
"   990 Yerkes (1922 MZ)",18.46,.2165245369863174,2.66961490116188,4.36195447833203,0.1303,24.56,
"   991 McDonalda (1922 NB)",31.41,.1579088036308658,3.14194274815918,5.56936399676182,0.0638,,
"   992 Swasey (1922 ND)",27.33,.08502902576031268,3.029064699772817,5.27194689593809,0.1132,13.308,
"   994 Otthild (1923 NL)",24.42,.1158384946160492,2.529254052508915,4.02250769933392,0.2247,5.95,
"   995 Sternberga (1923 NP)",31.62,.1682533781246657,2.614767322868448,4.22822194171837,0.1341,14.612,
"   996 Hilaritas (1923 NM)",29.53,.1406303975224068,3.087750858300733,5.4258974204399,0.0901,10.05,
"   997 Priska (1923 NR)",18.70,.1831468868663985,2.668262938224762,4.35864138581543,0.0801,16.22,
"   998 Bodea (1923 NU)",38.16,.2125120622492512,3.117833108853562,5.50538251415009,0.0211,8.574,
"   999 Zachia (1923 NW)",17.9,.2170395369915913,2.611836935630621,4.22111603861625,0.1994,22.77,
"  1000 Piazzia (1923 NZ)",47.78,.257690729360647,3.171592819280323,5.64838565146912,0.1119,9.47,
"  1002 Olbersia (1923 OB)",32.13,.1542570881898763,2.786691399361434,4.65201941000098,0.0621,10.244,
"  1005 Arago (1923 OT)",57.82,.115772510610687,3.170855001819939,5.64641476393182,0.0697,8.7819,
"  1006 Lagrangea (1923 OU)",29.56,.3561474585014576,3.144363133594545,5.5758007483131,0.0670,32.79,
"  1008 La Paz (1923 PD)",38.64,.0785155418575031,3.092559489384537,5.43857718104117,0.0819,8.998,
"  1010 Marlene (1923 PF)",43.47,.1023947706576372,2.932997027734982,5.02314409462313,0.0647,31.06,
"  1012 Sarema (1924 PM)",21.12,.1348383406386527,2.480123357289948,3.90587307123801,0.0430,10.32,
"  1013 Tombecka (1924 PQ)",31.93,.2083155572689181,2.683742260990775,4.39662484654684,0.1552,6.053,
"  1017 Jacqueline (1924 QL)",37.65,.07898001134802472,2.605423903294009,4.2055789679536,0.0544,7.87,
"  1018 Arnolda (1924 QM)",16.42,.2460537869929101,2.539977835777074,4.04811734028804,0.3701,14.617,
"  1021 Flammario (1924 RG)",99.39,.2854583791029249,2.736291373771649,4.52638732778144,0.0458,12.160,
"  1022 Olympiada (1924 RT)",26.39,.1748675530293157,2.803989710284122,4.69540248680057,0.1600,3.822,
"  1023 Thomana (1924 RU)",58.27,.1020942471372496,3.167318549651111,5.6369712351168,0.0649,17.56,
"  1024 Hale (A923 YO13)",41.36,.22506936089346,2.865482526260008,4.8507048386049,0.0594,16.0,
"  1027 Aesculapia (A923 YO11)",32.20,.1304596427608005,3.151395740613514,5.59451725672788,0.0981,9.791,
"  1029 La Plata (1924 RK)",20.78,.02741455923624959,2.889846450204935,4.91270123563624,0.1819,15.310,
"  1030 Vitja (1924 RQ)",64.13,.122670136109006,3.118659242637758,5.50757080499246,0.0326,5.7014,
"  1031 Arctica (1924 RR)",75.47,.05643683649353728,3.048938904870706,5.32391711099887,0.0465,51.0,
"  1032 Pafuri (1924 SA)",54.67,.1435904979087951,3.126489880132062,5.52832724942114,0.0591,24.,
"  1033 Simona (1924 SM)",24.76,.1175416347699046,3.000595029847619,5.1977965990423,0.1147,10.07,
"  1035 Amata (1924 SW)",50.69,.1920902913169016,3.154407264023534,5.60253848549009,0.0522,9.081,
"  1039 Sonneberga (1924 TL)",36.70,.0591406119943876,2.680753155759569,4.38928156631766,0.0476,34.2,
"  1040 Klumpkea (1925 BD)",35,.1925798660460709,3.11274513664587,5.49191171505743,0.0630,59.2,
"  1041 Asta (1925 FA)",57.27,.1411570752498461,3.078879216138827,5.40252991295055,0.0591,7.554,
"  1043 Beate (1925 HB)",31.60,.04195513102909223,3.092146115419588,5.43748677788522,0.2147,44.3,
"  1044 Teutonia (1924 RO)",15.20,.1439435796803599,2.576049609356736,4.13465746026569,0.3340,3.153,
"  1048 Feodosia (1924 TP)",70.16,.1812999034856572,2.732807848302866,4.51774638065887,0.0452,10.46,
"  1049 Gotho (1925 RB)",50.69,.1356793434627241,3.092770229890832,5.43913310310407,0.0109,8.470,
"  1054 Forsytia (1925 WD)",45.47,.1362020349978329,2.921027913998459,4.99242745758293,0.0648,7.650,
"  1057 Wanda (1925 QB)",40.47,.2460777654410575,2.898826906800485,4.93561900581957,0.0446,28.8,
"  1062 Ljuba (1925 TD)",55.10,.06864951623649403,3.008449670505195,5.21821931377823,0.0668,33.8,
"  1063 Aquilegia (1925 XA)",17.75,.03958054586361473,2.314256142499507,3.5206701646155,0.1572,5.792,
"  1064 Aethusa (1926 PA)",18.66,.1770416522974061,2.543060909831012,4.05549010073667,0.3202,8.621,
"  1069 Planckia (1927 BC)",39.50,.1110550876041951,3.129673017224783,5.53677213610345,0.2158,8.665,
"  1071 Brita (1924 RE)",50.29,.1092925972887266,2.80139354542665,4.68888291034926,0.0637,5.8169,
"  1072 Malva (1926 TA)",45.05,.2414979360026429,3.164839554303249,5.63035461733923,0.0549,10.080,
"  1073 Gellivara (1923 OW)",35.73,.1925291258585634,3.180688969749418,5.67270248041981,0.0241,11.32,
"  1074 Beljawskya (1925 BE)",47.82,.178689953538985,3.150824182016841,5.592995336106,0.0772,6.284,
"  1075 Helina (1926 SC)",35.52,.1134682427122477,3.0117804281542,5.22688761585139,0.1220,44.9,
"  1076 Viola (1926 TE)",22.63,.1447034382850373,2.474184798932952,3.89185278197207,0.0415,7.336,
"  1079 Mimosa (1927 AD)",20.7,.04873032795138876,2.872387012242111,4.86824732402525,0.1367,64.6,
"  1080 Orchis (1927 QB)",23.28,.2588206854447996,2.418808463495809,3.76192750025567,0.0430,16.1,
"  1081 Reseda (1927 QF)",37.89,.1466246294599895,3.097710859800418,5.45217164346735,0.0372,7.3002,
"  1082 Pirola (1927 UC)",43.01,.1810461049977727,3.121706070128563,5.51564384921973,0.0655,15.8525,
"  1084 Tamariwa (1926 CC)",27.19,.1321400040614099,2.688582933507814,4.40852551340736,0.1165,6.1961,
"  1085 Amaryllis (1927 QH)",69.95,.04199742721443032,3.18428343223548,5.68232118697489,0.0628,18.2,
"  1086 Nata (1927 QL)",66.27,.05476934008150548,3.161644946549473,5.62183179914158,0.0767,18.074,
"  1087 Arabis (1927 RD)",31.75,.09446678498310895,3.014523300235575,5.23402954474559,0.2248,5.794,
"  1089 Tama (1927 WB)",12.92,.1271641597884345,2.214054312912058,3.29450831329348,0.2424,16.44,
"  1092 Lilium (1924 PN)",46.17,.08398656203670518,2.900733748255991,4.94048976428571,0.0390,24.60,
"  1093 Freda (1925 LA)",116.73,.2708439756681852,3.130263314253633,5.53833867080119,0.0381,19.67,
"  1094 Siberia (1926 CB)",18.05,.1335904010616675,2.54455234687993,4.05905827810494,0.0943,21.15,
"  1095 Tulipa (1926 GS)",31.52,.02240007898605751,3.023945731755442,5.25858855332903,0.1208,2.78721,
"  1096 Reunerta (1928 OB)",45.83,.1937398708184545,2.600668173964498,4.194069440324,0.0638,13.036,
"  1097 Vicia (1928 PC)",21.08,.2938850690758879,2.641755581056092,4.29385280597353,0.0831,26.5,
"  1098 Hakone (1928 RJ)",24.73,.1190323852339027,2.68834867230656,4.40794934149182,0.2404,7.142,
"  1099 Figneria (1928 RQ)",29.39,.275181533674866,3.18807912139335,5.69248426675595,0.1415,13.577,
"  1102 Pepita (1928 VA)",39.27,.1120789796022983,3.072187817049248,5.38492732167572,0.1991,5.1054,
"  1104 Syringa (1928 XA)",22.10,.3436640392987984,2.629232789417512,4.26335760183248,0.0362,5.1547,
"  1105 Fragaria (1929 AB)",37.03,.1056910295185515,3.010784316442707,5.22429473089522,0.1186,10.88,
"  1107 Lictoria (1929 FB)",79.17,.1247954931324725,3.183611295742866,5.68052215088258,0.0646,8.5616,
"  1108 Demeter (1929 KA)",25.61,.2565580768862268,2.427554725757951,3.78235028119466,0.0464,9.70,
"  1112 Polonia (1928 PE)",35.76,.1066998837908846,3.018618928389971,5.24469984786181,0.1319,82.5,
"  1113 Katja (1928 QC)",38.50,.1424258797762992,3.111292195917026,5.48806696196381,0.2071,18.465,
"  1114 Lorraine (1928 WA)",62.20,.07238115977250385,3.092833183611829,5.4392991752909,0.0501,32.,
"  1115 Sabauda (1928 XC)",68.82,.1696441292001599,3.101222171070091,5.46144447266575,0.0711,6.75,
"  1116 Catriona (1929 GD)",39.12,.2297542909005718,2.923332981703166,4.998338126862,0.1522,8.832,
"  1119 Euboea (1927 UB)",31.49,.1555495412926134,2.611141037977589,4.21942914019361,0.0590,11.41,
"  1122 Neith (1928 SB)",12.01,.2574732297681944,2.60541560916522,4.20555888585537,0.4450,12.599,
"  1124 Stroobantia (1928 TB)",24.65,.0306765944761794,2.92907299501451,5.01306683201112,0.1569,16.39,
"  1126 Otero (1929 AC)",11.96,.1466852900070988,2.272136602586487,3.42499434820554,0.1786,3.64808,
"  1127 Mimi (1929 AJ)",46.84,.2643141636504739,2.594403526533987,4.17892417645006,0.0336,12.749,
"  1128 Astrid (1929 EB)",34.69,.04684501101157452,2.786153269829929,4.65067196899969,0.0770,10.228,
"  1129 Neujmina (1929 PH)",34.76,.08076343125338933,3.026471550888189,5.26517846165348,0.1216,5.0844,
"  1135 Colchis (1929 TA)",50.64,.11605391361603,2.665597120943536,4.35211104802175,0.0573,23.47,
"  1136 Mercedes (1929 UA)",25.28,.2557304723556758,2.564908262759612,4.10786305721091,0.1100,24.64,
"  1137 Raissa (1929 WB)",23.69,.09776679998004012,2.42380807539994,3.77359722945303,0.1592,142.79,
"  1140 Crimea (1929 YC)",27.75,.1132011686938228,2.771838014016305,4.6148753188393,0.1772,9.77,
"  1145 Robelmonte (1929 CC)",23.25,.1187528596553837,2.424027531719798,3.77410974435515,0.1186,9.01,
"  1146 Biarmia (1929 JF)",31.14,.2547085764586557,3.045517783454749,5.31495891742106,0.2190,5.4700,
"  1148 Rarahu (1929 NA)",33.23,.1103157664695211,3.01886627020675,5.24534447717376,0.1393,6.5447,
"  1149 Volga (1929 PF)",55.57,.09405652407221625,2.900967731466353,4.94108755181158,0.0338,27.5,
"  1152 Pawona (1930 AD)",15.69,.0415266628096775,2.426560654577395,3.78002723956005,0.2167,3.4154,
"  1155 Aenna (1928 BD)",11.64,.1645837021411131,2.463216818100464,3.8660027976235,0.3278,8.07,
"  1158 Luda (1929 QF)",19.06,.1130322874616603,2.56400878592859,4.10570239298363,0.2329,6.863,
"  1159 Granada (1929 RD)",29.98,.05819756811417629,2.379626138511073,3.67088938681091,0.0471,31.,
"  1161 Thessalia (1929 SF)",30.37,.0858767018367278,3.175729979364833,5.6594412452878,0.0439,,
"  1165 Imprinetta (1930 HM)",48.82,.212870076139749,3.12399250125572,5.52170469307189,0.0562,8.107,
"  1166 Sakuntala (1930 MA)",28.74,.2089988848555612,2.535375863030587,4.03712065876129,0.6460,6.29,
"  1168 Brandia (1930 QA)",10.61,.2186612334209851,2.55163649716565,4.07602097691535,0.1526,11.444,
"  1171 Rusthawelia (1930 TA)",70.13,.1908997076803595,3.179526538662949,5.66959300166252,0.0394,10.98,
"  1174 Marmara (1930 UC)",16.21,.1116140580438768,3.024318305051129,5.25956043089627,0.1065,12.,
"  1176 Lucidor (1930 VE)",30.65,.1428261248280395,2.692329590877318,4.41774393146308,0.0821,4.0791,
"  1178 Irmela (1931 EC)",19.09,.1825568455592302,2.68065260418013,4.38903461423192,0.0916,11.989,
"  1182 Ilona (1927 EA)",14.26,.11787920625878,2.259210131799775,3.39580812275399,0.2624,29.8,
"  1183 Jutta (1930 DC)",17.90,.1299436692379082,2.383738393143233,3.68040904506091,0.0797,212.5,
"  1186 Turnera (1929 PL)",35.56,.1029149778962575,3.023251779452708,5.25677850087222,0.2919,12.066,
"  1187 Afra (1929 XC)",31.83,.2208984477651092,2.641972158812923,4.29438084805012,0.0527,14.0701,
"  1188 Gothlandia (1930 SB)",12.40,.1800662013998555,2.191361874628339,3.2439888628087,0.2401,3.4916,
"  1189 Terentia (1930 SG)",55.88,.1156266214103811,2.93073245676746,5.01732765319263,0.0566,19.308,
"  1190 Pelagia (1930 SL)",17.45,.1323417525061527,2.430838040595877,3.79002642841252,0.0636,2.3661,
"  1191 Alfaterna (1931 CA)",42.09,.04719033844377114,2.891804319282414,4.91769460895415,0.0574,3.664,
"  1194 Aletta (1931 JG)",55.39,.09208025708465366,2.912790687480961,4.9713245694477,0.0479,20.39,
"  1196 Sheba (1931 KE)",29.17,.1790896450183306,2.654766972540849,4.32561448929351,0.1634,6.32,
"  1197 Rhodesia (1931 LD)",47.50,.230427768671553,2.887403832902072,4.90647392570837,0.0783,16.062,
"  1199 Geldonia (1931 RF)",31.25,.02783699929218325,3.018656694715087,5.24479827382936,0.1299,28.3,
"  1200 Imperatrix (1931 RH)",39.52,.1048273439742384,3.064514711998591,5.36476580890933,0.0714,17.769,
"  1201 Strenua (1931 RK)",34.86,.04062781023387502,2.698159314448542,4.43210036229275,0.0401,14.775,
"  1203 Nanna (1931 TA)",35.18,.2463500075400173,2.89020033904008,4.91360367286189,0.0473,18.54,
"  1207 Ostenia (1931 VT)",22.93,.08507962245970785,3.021497649552219,5.25220408794929,0.1338,9.073,
"  1210 Morosovia (1931 LB)",33.65,.06007408000523784,3.011276804228879,5.2255766260536,0.1695,15.2616,
"  1211 Bressole (1931 XA)",38.24,.1609669879010645,2.928384512102582,5.01129944278935,0.0695,31.812,
"  1213 Algeria (1931 XD)",33.20,.1271660797908297,3.140374967305745,5.56519597702548,0.0767,16.,
"  1214 Richilde (1932 AA)",35.29,.1189396799992217,2.709766798847292,4.46073145105791,0.0619,9.860,
"  1219 Britta (1932 CJ)",11.43,.124348633854867,2.213198711216558,3.29259879742869,0.2267,5.575,
"  1222 Tina (1932 LA)",20.84,.2491013857195805,2.794381415401957,4.67128891325429,0.3086,13.395,
"  1224 Fantasia (1927 SD)",13.94,.1981718748540883,2.305130296991603,3.49986603012197,0.2599,4.995,
"  1226 Golia (1930 HL)",16.39,.1118764122516019,2.582127034390497,4.14929783368804,0.2388,4.097,
"  1231 Auricula (1931 TE2)",22.52,.08711526041686624,2.669356114937778,4.36132023720679,0.0798,3.9816,
"  1232 Cortusa (1931 TF2)",33.13,.134175699970199,3.184352021771358,5.68250478395047,0.1339,25.16,
"  1233 Kobresia (1931 TG2)",33.50,.05525058284314761,2.555365726827123,4.08495992895541,0.0475,27.83,
"  1234 Elyna (1931 UF)",25.70,.08786111555340854,3.012957805770127,5.22995289004365,0.0672,5.4221,
"  1236 Thais (1931 VX)",22.34,.241629328611726,2.431840903841264,3.79237208254596,0.0599,72.,
"  1237 Genevieve (1931 XB)",39.81,.07764067882032837,2.611695688495024,4.22077362875114,0.0585,16.37,
"  1238 Predappia (1932 CA)",19.96,.1414081928817796,2.665961410359908,4.35300323957657,0.0771,8.94,
"  1239 Queteleta (1932 CB)",15.94,.2341108615095787,2.659596641176216,4.33742387796137,0.0695,,
"  1240 Centenaria (1932 CD)",58.85,.1744136215551137,2.866502141682174,4.85329408493105,0.0673,11.2907,
"  1241 Dysona (1932 EB1)",83.05,.1030360064605534,3.186662182629803,5.68868965955314,0.0425,8.6080,
"  1242 Zambesia (1932 HL)",47.70,.1896692748973057,2.73571435474513,4.52495564148292,0.0708,15.72,
"  1243 Pamela (1932 JE)",70.07,.04650048761849202,3.097154004036129,5.45070155624957,0.0483,26.017,
"  1244 Deira (1932 KE)",30.95,.09813345317077034,2.34335620593745,3.58728322129287,0.0557,210.6,
"  1245 Calvinia (1932 KF)",26.84,.08194056998050579,2.892048079815768,4.91831641716949,0.2713,4.84,
"  1246 Chaka (1932 OA)",18.11,.3098221439137634,2.620599659301979,4.24237663861029,0.2351,25.462,
"  1247 Memoria (1932 QA)",35.97,.1744162291467199,3.132901629633583,5.54534205729141,0.0846,,
"  1249 Rutherfordia (1932 VB)",12.41,.07638797319787122,2.224610065249262,3.31809677974477,0.2778,18.20,
"  1250 Galanthus (1933 BD)",21.00,.2727549633042521,2.550795212917236,4.07400532367506,0.0500,3.92,
"  1252 Celestia (1933 DG)",17.39,.2076855052704928,2.694049451204445,4.42197769010368,0.2573,10.636,
"  1253 Frisia (1931 TV1)",26,.2112192122737979,3.163378756942516,5.62645685670953,0.0657,14.557,
"  1254 Erfordia (1932 JA)",45.48,.0321628875464104,3.134451227608347,5.5494568273951,0.0409,12.287,
"  1255 Schilowa (1932 NC)",32.52,.1731882182384346,3.144466794509863,5.5760764785715,0.1389,29.536,
"  1258 Sicilia (1932 PG)",44.47,.04275314372342658,3.184390685511134,5.68260827795097,0.0564,13.500,
"  1259 Ogyalla (1933 BT)",33.13,.1278809960588285,3.102388116317488,5.46452471491256,0.0641,17.3038,
"  1261 Legia (1933 FB)",31.28,.1789405113663857,3.138426360681482,5.56001696395498,0.0719,8.693,
"  1262 Sniadeckia (1933 FE)",51.49,.00602059440102222,3.005123526983069,5.20956780717254,0.0529,17.57,
"  1263 Varsavia (1933 FF)",49.29,.1885869601358337,2.664904083263019,4.35041387807021,0.0459,7.1639,
"  1264 Letaba (1933 HG)",74.74,.1547523623188971,2.865980980482795,4.85197057278699,0.0725,32.16,
"  1267 Geertruida (1930 HD)",23.41,.1791682512505876,2.469023073502673,3.87968016995152,0.0466,5.50,
"  1271 Isergina (1931 TN)",44.33,.1204504846747222,3.140725968580244,5.56612904018654,0.0517,,
"  1275 Cimbria (1932 WG)",28.65,.1685647434459806,2.679385206655139,4.38592231572908,0.1109,5.65,
"  1276 Ucclia (1933 BA)",30.63,.09440906237341797,3.178158708605598,5.66593481285043,0.1303,4.90768,
"  1277 Dolores (1933 HA)",27.64,.2383156057195991,2.699712490724909,4.43592787369806,0.0879,17.19,
"  1281 Jeanne (1933 QJ)",21.65,.2084485441725901,2.555951507852448,4.08636463736131,0.0864,15.18,
"  1282 Utopia (1933 QM1)",53.07,.1245694794043792,3.117490533966331,5.50447517534114,0.0627,13.623,
"  1283 Komsomolia (1925 SC)",26.87,.2210292925404852,3.182170182603878,5.6766655170797,0.1856,96.,
"  1284 Latvia (1933 OP)",36.81,.1703618714615588,2.645328644859295,4.30256712271032,0.1045,9.55,
"  1285 Julietta (1933 QF)",40.83,.05343715597870902,2.992738231457957,5.17739499778628,0.0610,20.3,
"  1287 Lorcia (1933 QL)",22.3,.06353334677295945,3.01105399618247,5.22499666659229,0.1328,,
"  1289 Kutaissi (1933 QR)",25.62,.0633646195006851,2.860084619247172,4.83700488481195,0.1374,3.60,
"  1291 Phryne (1933 RA)",26.78,.09402672598013742,3.012379365583028,5.22844686012873,0.1818,5.58410,
"  1294 Antwerpia (1933 UB1)",34.71,.2341929871619886,2.685995965019831,4.40216418496551,0.1220,6.63,
"  1296 Andree (1933 WE)",25.25,.1422289377172566,2.417526029992535,3.75893607963779,0.1209,5.18366,
